эскр̄эп	eskreep	пэ̄рксэ	peerkse	пэ̄рркэ	peerrke			Verb		III		побиться (немного - о рыбе в сетях;о животных на привязи)																																																																																										
эхкр̄эп	exkreep	пэ̄ркхэ	peerkxe	пэ̄рркэ	peerrke			Verb	понуд.	III		понуд. к пэ̄рркэ		ponud. k peerrke																																																																																								
еъкрр̄эп	ejkrreep	пэ̄рркъе	peerrkje	пэ̄рркэ	peerrke			Verb		III		уснуть (о рыбе);утомиться (о животных на привязи)																																																																																										
экрр̄эп	ekrreep	пэ̄рркэ	peerrke	пэ̄рркэ	peerrke			Verb		II	1	биться (о рыбе в сетях;о животных на привязи)	кӯлль паррк	kuul'l' parrk	са̄ймэсьт рыба бьётся в сети	пуаз паррк ля̄шшкэм нӯррь ке̄жесьт	puaz parrk l'aašškem nuur'r' k'eež'es't	олень бьётся на аркане	паррькэй кӯлль	par'r'kej kuul'l'	бьющаяся (только что пойманная) рыба																																																																																	
этдечкҏэп	eddečk̥rep	пэҏкчедтэ	per̥kčedde	паҏҏькэ	par̥'r̥'ke			Verb		I	1*	отряхиваться;брызгаться (водой при встряхивании чего-л.)	ля̄ннч пэҏкчедтэ чоазенҍ	l'aannč per̥kčedte čoaz'en'	! хватит брызгаться водой!																																																																																							
еъкҏҏ̄эп	ejk̥r̥reep	пэ̄ҏҏкъе	peer̥r̥kje	паҏҏькэ	par̥'r̥'ke			Verb		III		отряхнуться;разбрызгаться (о воде при встряхивании чего-л.)	пе̄ннэ пушшьтлувэ	p'eenne puš'š'tluve	, ча̄дзь пэ̄ҏҏкэй югке гоаррэ собака отряхнулась, брызги полетели во все стороны																																																																																							
тҏҏ̄эп	t̥r̥reep	пэ̄ҏҏт	peer̥r̥t	пэ̄ҏҏт	peer̥r̥t	пэҏт	per̥t	Noun		II	1	жилище, дом;квартира;комната	мӯрр пэ̄ҏҏт	muurr peer̥r̥t	деревянный дом	пэ̄ҏҏт мӯр	peer̥r̥t muur	лес для дома	ажь пэ̄ҏҏт	až' peer̥r̥t	отчий дом	выййтэ пэҏтэсьт	vɨjjte per̥tes't	выйти из дому	о̄ммп пэ̄ҏҏт лӣ со̄н альн	oommp peer̥r̥t l'ii soon al'n	весь дом на ней	пэҏтэсьт лӣ со̄нн?	per̥tes't l'ii soonn?	дома ли он?	пэ̄ҏҏт оассэ	peer̥r̥t oasse	домашняя одежда	мыннӭ э̄ннҍтэшь о̄дт пэҏт	mɨn'n'e een'n'teš' oodt per̥t	я получил новую квартиру	пэ̄ҏҏт ма̄ккс	peer̥r̥t maakks	квартирная плата	шӯрр пэ̄ҏҏт	šuurr peer̥r̥t	большая комната	пэ̄ҏҏт ра̄зь	peer̥r̥t raaz'	комнатные цветы	лӣннчлэгке ко̄ххт пэҏтэсьт!	l'iinnčlegk'e kooxxt per̥tes't!	будьте как дома!	пэҏтэсьт лӣ о̄ррма каллас лӣ по̄ррма	per̥tes't l'ii oorrma kallas l'ii poorrma	посл. сидящий дома (не в пути) всегда сыт																																																			
ӭтһалтҏҏ̄эп	e'thalt̥r̥reep	пэ̄ҏҏтлаһтӭ	peer̥r̥tlaht'e	пэ̄ҏҏт	peer̥r̥t			Verb	обеспечить	I	4*	обеспечить кого-л. жилищем	нӯрр пӣрсэтҍ бэдт пэ̄ҏҏтлаһтӭ	nuurr p'iirset bedt peer̥r̥tlahte	молодые семьи нужно обеспечить жильём																																																																																							
энцҏэп	enc̥rep	пэҏцнэ	per̥cne	паҏҏьцэ	par̥'r̥'ce			Verb	постоянно;иногда, бывало	III		греметь чем (постоянно;иногда, бывало);потрескивать (о дровах при горении - постоянно;иногда, бывало);ударяться обо что (постоянно;иногда, бывало)		to ž'e, čto per̥cče																																																																																								
ечцҏэп	ečc̥rep	пэҏцче	per̥cče	паҏҏьцэ	par̥'r̥'ce			Verb	постоянно;иногда, бывало	III		греметь чем (постоянно;иногда, бывало);потрескивать (о дровах при горении - постоянно;иногда, бывало);ударяться обо что (постоянно;иногда, бывало)	е̄кьна мӣлльтэ то̄лэсьт ве̄ссьлэнне пэҏцчев мӯр	jeek'na m'iil'l'te tooles't v'ees's'leɲ'ɲ'e per̥cčev muur	по вечерам в очаге весело потрескивают дрова																																																																																							
эввулсс̄эп	evvulsseep	пэ̄сслуввэ	peessluvve	пэ̄ссэ	peesse			Verb	страд.	I		страд. к пэсслэ		strad. k pessle		пла̄тья шӣгктэнне пэ̄сслувэ	plaat'ja š'iigkteɲ'ɲ'e peessluve	платье хорошо выстиралось																																																																																				
элсс̄эп	elsseep	пэ̄сслэ	peessle	пэ̄ссэ	peesse			Verb	быстро	III		вымыть, помыть, умыть, отмыть кого-что, смыть что (быстро);стирать что	пэ̄ссэль оассьтэтҍ	peessel' oas's'tet	вымой быстренько посуду	пэ̄сслэ оасскэтҍ ёадэсьт	peessle oassket joades't	стирать бельё в щёлоке	пэ̄сслэм муӆӆьт	peesslem mul̥'l̥'t	хозяйственное мыло	оаз пэ̄сслэй	oaz peesslej	прачка	оаз пэ̄сслэм пэ̄ҏҏт	oaz peesslem peer̥r̥t	прачечная																																																																											
шшумэлсс̄эп	ššumelsseep	пэ̄сслэмушш	peesslemušš	пэ̄ссэ	peesse	пэ̄сслэмуж	peesslemuž	Noun		I		стирка (действие)	аннҍтэ оасскэтҍ пэ̄сслэмушше	an'n'te oassket peesslemuš'š'e	сдать бельё в стирку																																																																																							
этннэлсс̄эп	etnnelsseep	пэ̄сслэннтэ	peesslennte	пэ̄ссэ	peesse			Verb	постоянно;иногда, бывало	II	1*	стирать (постоянно;иногда, бывало)	мыйй оасскэтҍ пэ̄сслэннтэпь пэ̄ҏҏтэсьт, а сыйй пэ̄сслэннтэв оасскэтҍ пэ̄сслэм пэ̄ҏҏтэсьт	mɨjj oassket peesslenntep' peer̥r̥tes't, a sɨjj peesslenntev oassket peesslem peer̥r̥tes't	мы стираем бельё дома, а они - в прачечной																																																																																							
элтсс̄эп	eltsseep	пэ̄сстлэ	peesstle	пассьтлэсь	pas's'tles'			Verb	постоянно;иногда, бывало	III		быть острым (постоянно;иногда, бывало);втыкаться во что (постоянно;иногда, бывало)	мун оаккшэ э̄ввтэль пэ̄сстэль	mun oakkše eevvtel' peesstel'	мой топор раньше бывал острым	нӣввьл эйй пэ̄сстэль кэ̄сс	ɲ'iiv'v'l ejj peesstel' keess	куашша иголка не втыкается в толстую шкуру																																																																																				
еътсс̄эп	ejtsseep	пэ̄сстъе	peesstje	пассьтлэсь	pas's'tles'			Verb	стать	III		стать острым, заостриться		to ž'e, čto pas's'tluvve																																																																																								
эввюъсс̄эп	evvujsseep	пэ̄ссъюввэ	peessjuvve	пэ̄ссэ	peesse			Verb	страд.	I		страд. к пэ̄ссэ		strad. k peesse		чальм пэ̄ссъюввенҍ	čal'm peessjuv'v'en'	лицо умыто	шалльт пэ̄ссьювэ	šal'l't pees's'juve	пол вымыт																																																																																	
ьсекьссэп	'se'k's'sep	пэсськесь	pes's'k'es'	пэсськесь	pes's'k'es'			Adj				частый (о сети)	пэсськесь са̄ййм	pes's'k'es' saajjm	сеть с мелкими ячейками																																																																																							
эсс̄эп	esseep	пэ̄ссэ	peesse	пэ̄ссэ	peesse			Verb		I	1	мыть / вымыть, помыть, отмывать / отмыть, умывать / умыть кого-что	пэ̄ссэ вуэйв	peesse vuejv	мыть голову	пэ̄з шальт	peez šal't	вымой пол	нэмпэнҍ пэ̄зэ коалле	nempen' peeze koal'l'e	волной подмыло скалу	нэмпэнҍ пэ̄зэ рынтэсьт вэ̄ннас	nempen' peeze rɨntes't veennas	волной смыло с берега лодку	па̄ссе парна	paas's'e parna	умойте ребёнка	пэ̄ссэ кӣдэтҍ	peesse k'iidet	1) вымыть руки 2) перен. умыть руки	пэ̄ссэ ӣджьсант огкнэ	peesse iidž'sant ogkne	перен. смыть с себя позор																																																																					
энтсэп	entsep	пэстнэ	pestne	пассьтлэсь	pas's'tles'			Verb	постоянно;иногда, бывало	III		быть острым (постоянно;иногда, бывало);втыкаться во что (постоянно;иногда, бывало)		to ž'e, čto peesstle																																																																																								
ечтсэп	ečtsep	пэстче	pestče	пассьтлэсь	pas's'tles'			Verb	постоянно;иногда, бывало	III		быть острым (постоянно;иногда, бывало);втыкаться во что (постоянно;иногда, бывало)		to ž'e, čto peesstle																																																																																								
сфэп	sfep	пэфс	pefs	пэфс	pefs	пэ̄кксэм	peekksem	Noun		V		губа	пайй пэфс	pajj pefs	верхняя губа	роаппчье пэ̄кксмэтҍ	roappčje peekksmet	сжать губы																																																																																				
ькһэп	'khep	пэһкь	pehk'	пэһкь	pehk'	пэгкь	peg'g'	Noun		I		оскомина	пэһкь мӯрьй	pehk' muur'j	ягоды, набивающие оскомину	ня̄ллма пэ̄һкь вырэ	ɲ'aallma peehk' vɨre	набить оскомину																																																																																				
чһэп	čhep	пэһч	pehč	пэһч	pehč	пэдч	pedč	Noun		I		печаль ж, горе, тоска	ср. пэ̄джь	sr. peedž'		пэдчесьт е̄лле	pedčes't jeel'l'e	жить в печали																																																																																				
эввутшэп	evvutšep	пэштуввэ	peštuvve	пэ̄шшэ	peešše			Verb		I		закрепиться, укрепиться на чём	пэштуввэ о̄дт саесьт	peštuvve oodt sajes't	закрепиться на новой позиции																																																																																							
этшэп	etšep	пэштэ	pešte	пэ̄шшэ	peešše			Verb		IV		прикрепить кого-что к чему;закрепить что за кем-чем, укрепить что;упрочить, закрепить что;скрепить что чем	пэштэ пымме лыстэтҍ	pešte pɨm'm'e lɨstet	скрепить листы бумаги	ылльтэ бэдт пэштэ сте̄нне	ɨl'l'te bedt pešte st'eeɲ'ɲ'e	полку нужно прикрепить к стене	пэштэ лыһцэм пэ̄ҏҏьтэ	pešte lɨhcem peer̥'r̥'te	прикрепить кого-л. к больнице	пэштэ ӣжянт тӯгкенҍ квартира	pešte iiž'ant tuugk'en' kvart'ira	закрепить за собой квартиру	пэштэ коаввлас	pešte koavvlas	подшить воротничок	мырр пэштэ	mɨrr pešte	упрочить мир	пэштэ ка̄ннҍцвуд аннтэнч соанӭнҍ	pešte kaan'n'cvud anntenč soan'en'	скрепить дружбу клятвой																																																																					
эллэтшэп	elletšep	пэштэллэ	peštelle	пэ̄шшэ	peešše			Verb	постоянно	I	1*	укреплять, закреплять что, скреплять что чем (постоянно)	мыр бэдт пэштэллэ югке пе̄йв	mɨr bedt peštelle jugk'e p'eejv	мир нужно укреплять постоянно																																																																																							
энлэтшэп	enletšep	пэштэлнэ	peštelne	пэ̄шшэ	peešše			Verb	иногда, бывало	III		укреплять, закреплять что, скреплять что чем (иногда, бывало)																																																																																										
кшшэп	kššep	пэшшк	peššk	пэшшк	peššk	пэшк	pešk	Noun		II	3	кал;дерьмо	аннҍтэ пэшк кӣһчем гуэйкэ	an'n'te pešk k'iihčem guejke	сдать кал на анализ																																																																																							
элшш̄эп	elššeep	пэ̄шшлэ	peeššle	пэ̄шшэ	peešše			Verb	недолго	III		прям., перен. подержаться, продержаться на чём, в чём (недолго);держаться, сохраняться, сберегаться (недолго)	со̄нн тэнн саесыт эйй кугкь пэ̄шшэль	soonn tenn sajesɨt ejj kugk' peeššel'	он на этом месте недолго продержится	вуэннч поаһксэсьт эйй кугкь пэ̄шшэль	vuennč poahkses't ejj kugk' peeššel'	в тепле мясо недолго продержится																																																																																				
эшш̄эп	eššeep	пэ̄шшэ	peešše	пэ̄шшэ	peešše			Verb		I	1	держаться на чём, в чём;держаться;держаться, сохраняться, оставаться, сберегаться	ылльтэ пашш ноавьлэ альн	ɨl'l'te pašš noav'le al'n	полка держится на гвоздях	пуалл эллэлэ пашш эфт сӯнӓ альн	puall ellele pašš eft suun'a al'n	пуговица еле держится на ниточке	пасьтэмь эйй пэ̄ж кӣдэсьт	pas'tem' ejj peež k'iides't	ложка не держится в руке	па̄ррьшя нюэзельт пашш я̄бпаш альн	paar'r'š'a ɲ'uez'el't pašš jaabpaš al'n	мальчик плохо держится на лошади	элэлэ пэ̄жа ю̄лькэ альн	elele peeža juul'ke al'n	я еле держусь на ногах	тэгка оассэ кугкь пэ̄шшэв	tegka oasse kugk' peeššev	эта одежда долго держится (носится)	нюэссь вырьк вуэйев кугкь пэ̄шшэ	ɲ'ues's' vɨr'k vuejev kugk' peešše	плохие привычки могут долго держаться	а̄бей кугкь пэ̄жэ кӯтҍкэсьт	aab'ej kugk' peeže kuutkes't	обида долго оставалась на сердце	рӯввьт оассьтэсьт ле̄ййп кугкь пашш	ruuv'v't oas's'tes't l'eejjp kugk' pašš	в металлической посуде хлеб долго сберегается	пэ̄шшэ эфтэсьт	peešše eftes't	держаться вместе																																																												
энжулцд̄яп	enžulcdaa'p	пя̄дцлужнэ	p'aadclužne	пя̄дцэль	p'aadcel'			Verb	постоянно;иногда, бывало	III		заботиться, беспокоиться о ком-чём (постоянно;иногда, бывало);печалиться, грустить, скорбеть о ком-чём (постоянно;иногда, бывало)																																																																																										
эсжулцд̄яп	esžulcdaa'p	пя̄дцлужсэ	p'aadclužse	пя̄дцэль	p'aadcel'			Verb	немного	III		позаботиться, побеспокоиться о ком-чём (немного);попечалиться, погрустить о ком-чём (немного)	бэдт пя̄дцлужсэ вуэӈӈэм баяс	bedt p'aadclužse vueŋŋem bajas	надо побеспокоиться об отдыхе																																																																																							
эшшулцд̄яп	eššulcdaa'p	пя̄дцлушшэ	p'aadclušše	пя̄дцэль	p'aadcel'			Verb		I		заботиться, беспокоиться о ком-чём;печалиться, грустить, скорбеть о ком-чём	пя̄дцлушшэ пуэресь о̄ллмэе баяс	p'aadclušše puer'es' oollmeje bajas	заботиться о стариках	ель пя̄дцлуж сӣнэ баяс	jel' p'aadcluž s'iine bajas	не беспокойся о них																																																																																				
ьлэцд̄яп	'lecdaa'p	пя̄дцэль	p'aadcel'	пя̄дцэль	p'aadcel'			Noun	общее число	V		забота, беспокойство;печаль ж, грусть ж, скорбь ж	е̄лле пя̄дцлаһта	jeel'l'e p'aadclahta	жить без забот	тоннӭ мӣ лӣ пя̄дцлэтҍ?	ton'n'e m'ii l'ii p'aadclet?	тебе что за печаль?	пя̄дцэль оаннӭй	p'aadcel' oan'n'ej	заботливый, беспокойный	мунн то̄ӆӆькъя то̄н пя̄дцэлҍ	munn tool̥'l̥'kja toon p'aadcel	мне понятна твоя печаль	шӯрр пя̄дцэлҍ	šuurr p'aadcel	большая скорбь	коаннтма пя̄дцлэнҍ	koanntma p'aadclen'	убитый горем	аннтэдтэ пя̄дцлэ	anntedte p'aadcle	предаться грусти																																																																					
кгэнвй̄яп	ggenvjaa'p	пя̄йвнэгк	p'aajvnegg	пе̄ййв	p'eejjv	пя̄йвнэг	p'aajvneg	Noun		I		солнечная погода	пя̄йвнэгэтҍ тӯлляй	p'aajvneget tuul'l'aj	стоит солнечная погода																																																																																							
эллэсвйй̄яп	ellesvjjaa'p	пя̄ййвсэллэ	p'aajjvselle	пе̄ййв	p'eejjv			Verb		I	1*	наступать, заниматься - о дне	ӣнцкэнч пя̄ййвсалл	iinckenč p'aajjvsall	наступает день																																																																																							
энлэсвйй̄яп	enlesvjjaa'p	пя̄ййвсэлнэ	p'aajjvselne	пе̄ййв	p'eejjv			Verb	постоянно;иногда, бывало	III		наступать, заниматься - о дне (постоянно;иногда, бывало)																																																																																										
экйй̄яп	ekjjaa'p	пя̄ййкэ	p'aajjke	пя̄ййкэ	p'aajjke			Verb	безл.	II	4	безл. стрелять, бить (о колющей боли)	рӯдтҍе пя̄ййк	ruudtje p'aajjk	в висок стреляет (бьёт)																																																																																							
энкй̄яп	enkjaa'p	пя̄йкнэ	p'aajkne	пя̄ййкэ	p'aajjke			Verb	безл., однокр.	III		однокр. безл. стрельнуть, ударить (о колющей боли)	рӯдтҍе пя̄йкэнҍт	ruudtje p'aajken't	в висок стрельнуло (ударило)																																																																																							
тјј̄яп	tјјaa'p	пя̄јјт	p'aaјјt	пя̄јјт	p'aaјјt	пя̄јт	p'aaјt	Noun		II	3	тайна, секрет	е̄ммьне пя̄јт	jeem'm'ɲ'e p'aaјt	тайны природы	а̄ввьдэ вӣресь пя̄јт	aav'v'de v'iir'es' p'aaјt	раскрыть чужую тайну	а̄вьнэ ке̄з-не ӣжянт пӣјтэтҍ	aav'ne k'eez-ɲ'e iiž'ant p'iiјtet	посвятить кого-либо в свои тайны	пя̄јјт ре̄һкь	p'aaјјt r'eehk'	тайный враг	пя̄јјт та̄һтмушш	p'aaјјt taahtmušš	тайное желание																																																																											
алл̄яп	allaa'p	пя̄лла	p'aalla	пе̄лль	p'eel'l'			Adv				наполовину	кнӣга пя̄лла лӣ ло̄гкма	kɲ'iiga p'aalla l'ii loogkma	книга наполовину прочитана																																																																																							
аслл̄яп	asllaa'p	пя̄ллса	p'aallsa	пе̄лль	p'eel'l'			Adj				непарный	пя̄ллса тубэркэтҍ цоаге	p'aallsa tuberket coag'e	он надел непарные тоборки (см. [ref]ТУБЭРК[/ref])																																																																																							
тлл̄яп	tllaa'p	пя̄ллт	p'aallt	пя̄ллт	p'aallt	пя̄лт	p'aalt	Noun		II		поляна;лужайка	ко̄ппче роазетҍ пя̄лтэсьт	kooppče roaz'et p'aaltes't	собирать цветы на лужайке	ва̄ррь пя̄ллт	vaar'r' p'aallt	лесная лужайка	пя̄ллт ра̄ссь	p'aallt raas's'	луговая трава																																																																																	
эштлл̄яп	eštllaa'p	пя̄ллтшэ	p'aalltše	пя̄ллт	p'aallt			Verb	Trop	III		считать, что где-л. много полян (лужаек)	мунн тэнн ва̄рь пя̄ллтша	munn tenn vaar' p'aalltša	по-моему, в этом лесу много полян																																																																																							
этьссашлл̄яп	et's'sašllaa'p	пя̄ллшассьтэ	p'aallšas's'te	пе̄лль	p'eel'l'			Verb		II	4*	заступиться за кого	пя̄ллшасьт со̄н	p'aallšas't soon	! заступись за него!																																																																																							
эшлл̄яп	ešllaa'p	пя̄ллшэ	p'aallše	пе̄лль	p'eel'l'			Verb		III		заступаться, вступаться за кого	мунн алка со̄н пя̄ллшэ	munn alka soon p'aallše	я буду за него заступаться																																																																																							
йэшлл̄яп	ješllaa'p	пя̄ллшэй	p'aallšej	пе̄лль	p'eel'l'			Noun	общее число	V		заступник;защитник тж. юр.	со̄нн лӣ мунн пя̄ллшэй	soonn l'ii munn p'aallšej	он мой защитник	коаһче пя̄ллшэй	koahče p'aallšej	пригласить адвоката																																																																																				
эллэшлл̄яп	ellešllaa'p	пя̄ллшэллэ	p'aallšelle	пе̄лль	p'eel'l'			Verb	постоянно	I	1*	заступаться за кого (постоянно)																																																																																										
энлэшлл̄яп	enlešllaa'p	пя̄ллшэлнэ	p'aallšelne	пе̄лль	p'eel'l'			Verb	иногда, бывало	III		заступаться за кого (иногда, бывало)																																																																																										
еннэлл̄яп	eɲɲellaa'p	пя̄ллэнне	p'aalleɲɲe	пе̄лль	p'eel'l'			Adv				пополам	ю̄гке пя̄ллэнне	juugk'e p'aalleɲ'ɲ'e	разделить что-л. пополам																																																																																							
кьӆӆ̄яп	k'̥l'̥laa'p	пя̄ӆӆьк	p'aal̥'l̥'k	пя̄ӆӆьк	p'aal̥'l̥'k			AdjPred				тж. сказ. белый, бел (о масти оленя)	пя̄ӆӆьк пуаз	p'aal̥'l̥'k puaz	белый олень																																																																																							
йакьӆӆяп	jak'̥l'̥la'p	пяӆӆькай	p'al̥'l̥'kaj	пя̄ӆӆьк	p'aal̥'l̥'k			AdjPred	сказ.			сказ. белый, бел (о масти оленя)	пуаз лӣ пя̄ӆӆькай	puaz l'ii p'aal̥'l̥'kaj	олень бел																																																																																							
самр̄яп	samraa'p	пя̄рмас	p'aarmas	пя̄рмас	p'aarmas	пя̄ррмас	p'aarrmas	Noun		V		опушка (на обуви)																																																																																										
ӭтһасмрр̄яп	e'thasmrraa'p	пя̄ррмсаһтӭ	p'aarrmsaht'e	пя̄рмас	p'aarmas			Verb		I	4*	пришить опушку (на обувь)																																																																																										
эмрр̄яп	emrraa'p	пя̄ррмэ	p'aarrme	пя̄ррмэ	p'aarrme			Verb		II	3	подшить, подрубить что	пя̄рм носэ рыбпехь	p'aarm nose rɨbp'ex'	подруби носовой платок	пя̄ррмэ лӣбпэ	p'aarrme l'iibpe	подшить подол																																																																																				
эшнрр̄яп	ešnrraa'p	пя̄ррншэ	p'aarrnše	па̄ррнэ	paarrne			Verb	Trop	III		считать, что у кого-л. много детей	мунн со̄н пӣррас па̄ррнша	munn soon p'iirras paarrnša	я считаю, что в его семье много детей																																																																																							
тнатс̄яп	tnatsaa'p	пя̄стант	p'aastant	пе̄ссьтэ	p'ees's'te			Noun				освобождение																																																																																										
сакц̄яп	sakcaa'p	пя̄цкас	p'aackas	пя̄ццк	p'aacck	пя̄ццкас	p'aacckas	AdjPred	сказ.			сказ. крутой, обрывистый, отвесный, крут, обрывист, отвесен	поалкас лӣ пя̄цкас	poalkas l'ii p'aackas	тропинка крута																																																																																							
кцц̄яп	kccaa'p	пя̄ццк	p'aacck	пя̄ццк	p'aacck			Adj				крутой, обрывистый, отвесный	пя̄ццк поалкас	p'aacck poalkas	крутая тропинка	пя̄ццк рыннт	p'aacck rɨnnt	обрывистый берег	пя̄ццк коалле	p'aacck koal'l'e	отвесная скала																																																																																	
эввулкцц̄яп	evvulkccaa'p	пя̄ццклуввэ	p'aacckluvve	пя̄ццк	p'aacck			Verb	стать	I		стать крутым, обрывистым	поалкас пя̄ццклувэ скрудтҍ	poalkas p'aacckluve skrudt	тропинка вдруг стала крутой																																																																																							
энвулкцц̄яп	envulkccaa'p	пя̄ццклувнэ	p'aacckluvne	пя̄ццк	p'aacck			Verb	постоянно;иногда, бывало	III		становиться крутым, обрывистым (постоянно;иногда, бывало)																																																																																										
еннэткцц̄яп	eɲɲetkccaa'p	пя̄ццктэнне	p'aacckteɲɲe	пя̄ццк	p'aacck			Adv				круто	пя̄ццктэнне выйе вэлас луэк	p'aacckteɲ'ɲ'e vɨje velas luek	круто спускаться по склону																																																																																							
эшкцц̄яп	eškccaa'p	пя̄ццкшэ	p'aacckše	пя̄ццк	p'aacck			Verb	Trop	III		считать что-л. крутым, обрывистым, отвесным	мунн тэнн па̄һкь ранҍт	munn tenn paahk' ran't	пя̄ццкша я считаю этот склон крутым																																																																																							
энбар	enbar	рабнэ	rabne	рабнэ	rabne			Verb		III		рвануться, броситься, кинуться, устремиться (о быстром движении с места)	пӯдзэ рабнэнҍ саесьт	puuʒe rabnen' sajes't	олени рванулись с места	па̄ррнэ рабнэнҍ югке гоаррэ	paarrne rabnen' jugk'e goarre	дети бросились врассыпную	рабнэ пляссъемушше	rabne pl'assjemuš'š'e	пуститься в пляс	соалтэх рабнэнҍ эввтэс	soaltex rabnen' evvtes	солдаты рванулись вперёд																																																																														
элпб̄ар	elbbaar	ра̄бплэ	raabble	ра̄бпэ	raabbe			Verb	быстро	III		прям., перен. вырыть что, выкопать, откопать кого-что (быстро)	ра̄бпэль вэххтэнне коаба суага гуэйкэ	raabpel' vexxteɲ'ɲ'e koaba suaga guejke	вырой быстренько ямку под деревце																																																																																							
эпб̄ар	ebbaar	ра̄бпэ	raabbe	ра̄бпэ	raabbe			Verb		I	3	прям., перен. копать, рыть / вырыть что, выкапывать / выкопать, откапывать / откопать кого-что	ра̄бпэ е̄ммьне	raabpe jeem'm'ɲ'e	копать землю	ра̄бпэ коабь	raabpe koab'	рыть яму	ра̄бпэ ке̄дҍк	raabpe k'eedk	вырыть камень, бэдт ра̄бпэ вуаннтас нужно откопать корень	ра̄бпэ е̄рркъя сыйт	raabpe jeerrkja sɨjt	раскапывать древнюю стоянку	ра̄бпэ ре̄есь кнӣга	raabpe r'eejes' kɲ'iiga	откопать редкую книгу																																																																											
эсб̄ар	esbaar	ра̄бсэ	raabse	ра̄бпэ	raabbe			Verb	быстро	III		прям., перен. вырыть что, выкопать, откопать кого-что (быстро)																																																																																										
эхбар	exbar	рабхэ	rabxe	рабнэ	rabne			Verb	заставить	III		заставить кого-л. рвануться, броситься, кинуться, устремиться (о быстром движении с места)	пе̄ннэ рабэһтҍ коазя саесьт	p'eenne rabeht koaz'a sajes't	собака прогнала кошку прочь																																																																																							
эхб̄ар	exbaar	ра̄бхэ	raabxe	ра̄бпэ	raabbe			Verb	понуд.	III		понуд. к ра̄бпэ																																																																																										
вв̄ар	vvaar	ра̄вв	raavv	ра̄вв	raavv	ра̄в	raav	Noun		I		кулик	ра̄в пе̄ссь	raav p'ees's'	гнездо кулика																																																																																							
еввар	e'v'var	равве	rav'v'e	равве	rav'v'e			Verb		I	3	управлять, править кем-чем (дёргая вожжами)	равь пӯдзэтҍ вуэлькесь	rav' puuʒet vuel'k'es'	пя̄лла поверни оленей вправо	ель равь ла̄мч, анҍ пӯдзэ вуагкэв вӯййкэ̄сьт	jel' rav' laamč, an' puuʒe vuagkev vuujjkees't	не дёргай вожжи, пусть олени бегут прямо	со̄нн раваһч пӯдзэтҍ, да кӣдт поавчаст	soonn ravahč puuʒet, da k'iidt poavčast	он управлял бы оленями, да рука болит																																																																																	
твв̄ар	tvvaar	ра̄ввт	raavvt	ра̄ввт	raavvt	ра̄вт	raavt	Noun		II		палия (рыба из семейства лососёвых)	па̄шшьтэ, кыппьтэ ра̄вт	paaš'š'te, kɨp'p'te raavt	жарить, варить палию																																																																																							
эльввар	el'v'var	раввьлэ	rav'v'le	равве	rav'v'e			Verb	однокр.	III		однокр. дёрнуть вожжи (при управлении кем-чем-л.)																																																																																										
эсьвар	es'var	равьсэ	rav'se	равве	rav'v'e			Verb	однокр.	III		однокр. дёрнуть вожжи (при управлении кем-чем-л.)																																																																																										
эхьвар	ex'var	равьхэ	rav'xe	равве	rav'v'e			Verb	понуд.	III		понуд. к равве		ponud. k rav'v'e		равеһтҍ аллксант пӯдзэтҍ	rav'eht allksant puuʒet	пусть сын управляет оленями																																																																																				
тд̄ар	ddaar	ра̄дт	raadd	ра̄дт	raadd	ра̄д	raad	Noun		I		туша (животного)	пӯдзэ ра̄дт	puuʒe raadt	оленья туша																																																																																							
элҍтд̄ар	el'd'daar	ра̄дтҍлэ	raad'd'le	ра̄дтӭ	raad'd'e			Verb	быстро	III		срубить, вырубить (деревья - быстро)	ра̄дтҍлэ ця̄ӈӈкэнҍ мӯрэтҍ	raadtle c'aaŋŋken' muuret	срубить жерди для куваксы (для чума)																																																																																							
ӭтд̄ар	e'd'daar	ра̄дтӭ	raad'd'e	ра̄дтӭ	raad'd'e			Verb		I	4	рубить, срубать, вырубать (деревья)	ра̄дтӭ мӯрэтҍ	raadte muuret	срубать деревья																																																																																							
эсҍд̄ар	es'daar	ра̄дҍсэ	raad'se	ра̄дтӭ	raad'd'e			Verb	быстро	III		срубить, вырубить (деревья - быстро)																																																																																										
эхҍд̄ар	ex'daar	ра̄дҍхэ	raad'xe	ра̄дтӭ	raad'd'e			Verb	понуд.	III		понуд. к ра̄дтӭ																																																																																										
тьлежар	t'le'žar	ражельт	raž'el't	ражесь	raž'es'			Adv				непрочно, некрепко, ненадёжно	ражельт ле̄в лыһкма соан	raž'el't l'eev lɨhkma soan	сани сделаны непрочно	ражельт ко̄ррэ чӯлм	raž'el't koorre čuulm	некрепко завязать узел																																																																																				
ьсежар	'se'žar	ражесь	raž'es'	ражесь	raž'es'			Adj				прям., перен. непрочный, некрепкий, ненадёжный	ражесь ӣӈӈ	raž'es' iiŋŋ	непрочный лёд	ражесь нӯһтҍ	raž'es' nuuht	непрочный невод	ражесь вуэссь	raž'es' vues's'	непрочное счастье	ражесь мо̄сст	raž'es' moosst	ненадёжный мост	ражесь тӣрвасвудт	raž'es' t'iirvasvudt	слабое здоровье	ражесь нагерь	raž'es' nag'er'	некрепкий сон	ражесь нӯррь	raž'es' nuur'r'	непрочная верёвка	ражесь вэнс	raž'es' vens	утлая лодка																																																																		
